Severity,ID,CVSS V3: Base Score,Last updated,Status,Source,CVSS V3: Vector,Package Matched CPE,Vulnerability Matched CPE
2,CVE-2022-33742,7.1,"October 21, 2024 (15:23:54)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2022-3534,8,"October 21, 2024 (15:22:47)",undetermined,nvd,CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2022-3566,7.1,"October 21, 2024 (15:22:09)",undetermined,nvd,CVSS:3.1/AV:A/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2022-36946,7.5,"October 21, 2024 (15:22:00)",undetermined,nvd,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2023-0386,7.8,"October 21, 2024 (15:23:38)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2023-1838,7.1,"October 21, 2024 (15:23:34)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2023-1670,7.8,"October 21, 2024 (15:21:57)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2023-3567,7.1,"October 21, 2024 (15:22:40)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2023-35001,7.8,"October 21, 2024 (15:21:51)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2023-39197,7.5,"October 21, 2024 (15:22:16)",undetermined,nvd,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2023-40283,7.8,"October 21, 2024 (15:23:51)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2024-0775,7.1,"October 21, 2024 (15:23:26)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2024-26930,7.8,"October 21, 2024 (15:22:54)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2024-26929,7.8,"October 21, 2024 (15:22:50)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2024-26934,7.8,"October 21, 2024 (15:22:55)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2024-38630,7.8,"October 21, 2024 (15:22:00)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2024-39291,7.8,"October 21, 2024 (15:22:41)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2024-44942,7.8,"October 21, 2024 (15:23:52)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2024-44987,7.8,"October 21, 2024 (15:22:20)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2017-3604,7,"October 21, 2024 (15:21:36)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,cpe:2.3:a:oracle:berkeley_db:4.4.20:*:*:*:*:*:*:*,cpe:2.3:a:oracle:berkeley_db:*:*:*:*:*:*:*:*
2,CVE-2017-3605,7,"October 21, 2024 (15:21:37)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,cpe:2.3:a:oracle:berkeley_db:4.4.20:*:*:*:*:*:*:*,cpe:2.3:a:oracle:berkeley_db:*:*:*:*:*:*:*:*
2,CVE-2017-3606,7,"October 21, 2024 (15:21:37)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,cpe:2.3:a:oracle:berkeley_db:4.4.20:*:*:*:*:*:*:*,cpe:2.3:a:oracle:berkeley_db:*:*:*:*:*:*:*:*
2,CVE-2017-3607,7,"October 21, 2024 (15:21:37)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,cpe:2.3:a:oracle:berkeley_db:4.4.20:*:*:*:*:*:*:*,cpe:2.3:a:oracle:berkeley_db:*:*:*:*:*:*:*:*
2,CVE-2017-3608,7,"October 21, 2024 (15:21:37)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,cpe:2.3:a:oracle:berkeley_db:4.4.20:*:*:*:*:*:*:*,cpe:2.3:a:oracle:berkeley_db:*:*:*:*:*:*:*:*
2,CVE-2017-3609,7,"October 21, 2024 (15:21:37)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,cpe:2.3:a:oracle:berkeley_db:4.4.20:*:*:*:*:*:*:*,cpe:2.3:a:oracle:berkeley_db:*:*:*:*:*:*:*:*
2,CVE-2017-3610,7,"October 21, 2024 (15:21:37)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,cpe:2.3:a:oracle:berkeley_db:4.4.20:*:*:*:*:*:*:*,cpe:2.3:a:oracle:berkeley_db:*:*:*:*:*:*:*:*
2,CVE-2017-3611,7,"October 21, 2024 (15:21:37)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,cpe:2.3:a:oracle:berkeley_db:4.4.20:*:*:*:*:*:*:*,cpe:2.3:a:oracle:berkeley_db:*:*:*:*:*:*:*:*
2,CVE-2017-3612,7,"October 21, 2024 (15:21:37)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,cpe:2.3:a:oracle:berkeley_db:4.4.20:*:*:*:*:*:*:*,cpe:2.3:a:oracle:berkeley_db:*:*:*:*:*:*:*:*
2,CVE-2017-3613,7,"October 21, 2024 (15:21:37)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,cpe:2.3:a:oracle:berkeley_db:4.4.20:*:*:*:*:*:*:*,cpe:2.3:a:oracle:berkeley_db:*:*:*:*:*:*:*:*
2,CVE-2017-3614,7,"October 21, 2024 (15:21:37)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,cpe:2.3:a:oracle:berkeley_db:4.4.20:*:*:*:*:*:*:*,cpe:2.3:a:oracle:berkeley_db:*:*:*:*:*:*:*:*
2,CVE-2017-3615,7,"October 21, 2024 (15:21:37)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,cpe:2.3:a:oracle:berkeley_db:4.4.20:*:*:*:*:*:*:*,cpe:2.3:a:oracle:berkeley_db:*:*:*:*:*:*:*:*
2,CVE-2017-3616,7,"October 21, 2024 (15:21:37)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,cpe:2.3:a:oracle:berkeley_db:4.4.20:*:*:*:*:*:*:*,cpe:2.3:a:oracle:berkeley_db:*:*:*:*:*:*:*:*
2,CVE-2017-3617,7,"October 21, 2024 (15:21:37)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,cpe:2.3:a:oracle:berkeley_db:4.4.20:*:*:*:*:*:*:*,cpe:2.3:a:oracle:berkeley_db:*:*:*:*:*:*:*:*
2,CVE-2023-5717,7.8,"October 21, 2024 (15:22:22)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2024-26882,7.8,"October 21, 2024 (15:22:34)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2023-36321,7.5,"October 21, 2024 (15:21:35)",undetermined,nvd,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:a:covesa:dlt-daemon:2.17.0:*:*:*:*:*:*:*,cpe:2.3:a:covesa:dlt-daemon:*:*:*:*:*:*:*:*
2,CVE-2022-4744,7.8,"October 21, 2024 (15:23:51)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2020-2981,7,"October 21, 2024 (15:21:37)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,cpe:2.3:a:oracle:berkeley_db:4.4.20:*:*:*:*:*:*:*,cpe:2.3:a:oracle:berkeley_db:*:*:*:*:*:*:*:*
2,CVE-2022-48742,7.8,"October 21, 2024 (15:22:01)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2023-51781,7,"October 21, 2024 (15:22:11)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2023-52436,7.8,"October 21, 2024 (15:22:06)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2023-52444,7.8,"October 21, 2024 (15:22:43)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2023-52760,7.8,"October 21, 2024 (15:23:12)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2024-0110,7.8,"October 21, 2024 (15:21:40)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,,cpe:2.3:a:nvidia:cuda_toolkit:*:*:*:*:*:*:*:*
2,CVE-2024-21803,7.8,"October 21, 2024 (15:24:03)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2024-26594,7.1,"October 21, 2024 (15:23:29)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2023-1476,7,"October 21, 2024 (15:24:05)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2024-26952,7.8,"October 21, 2024 (15:23:08)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2024-27018,7.8,"October 21, 2024 (15:23:36)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2024-38667,7.8,"October 21, 2024 (15:22:01)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2024-42072,7.8,"October 21, 2024 (15:23:40)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2024-39495,7.8,"October 21, 2024 (15:23:50)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2024-42861,7.5,"October 21, 2024 (15:21:45)",undetermined,nvd,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,,cpe:2.3:a:linuxptp_project:linuxptp:*:*:*:*:*:*:*:*
2,CVE-2024-42160,7.8,"October 21, 2024 (15:21:56)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2024-44940,7.8,"October 21, 2024 (15:22:26)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2024-44941,7.8,"October 21, 2024 (15:22:48)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2024-41046,7.8,"October 21, 2024 (15:22:24)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2024-46700,7.8,"October 21, 2024 (15:23:06)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2024-46800,7.8,"October 21, 2024 (15:23:03)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2024-46804,7.8,"October 21, 2024 (15:22:04)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2024-46811,7.8,"October 21, 2024 (15:23:58)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2024-46813,7.8,"October 21, 2024 (15:22:41)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2024-46814,7.8,"October 21, 2024 (15:21:56)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2024-46818,7.8,"October 21, 2024 (15:23:24)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2024-46821,7.8,"October 21, 2024 (15:23:30)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2024-46844,7.8,"October 21, 2024 (15:22:41)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2022-45934,7.8,"October 21, 2024 (15:22:21)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2022-3635,7,"October 21, 2024 (15:23:34)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2022-3649,7,"October 21, 2024 (15:22:50)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2022-3028,7,"October 21, 2024 (15:22:15)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2022-3202,7.1,"October 21, 2024 (15:22:43)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2022-1734,7,"October 21, 2024 (15:23:10)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2021-3609,7,"October 21, 2024 (15:23:55)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2021-3715,7.8,"October 21, 2024 (15:23:22)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2021-20299,7.5,"October 21, 2024 (15:21:38)",undetermined,nvd,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,,cpe:2.3:a:openexr:openexr:*:*:*:*:*:*:*:*
2,CVE-2022-36123,7.8,"October 21, 2024 (15:23:50)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2020-29661,7.8,"October 21, 2024 (15:24:05)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2022-32981,7.8,"October 21, 2024 (15:22:51)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2021-46829,7.8,"October 21, 2024 (15:21:41)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,cpe:2.3:a:gnome:gdk-pixbuf:2.30.3:*:*:*:*:*:*:*,cpe:2.3:a:gnome:gdk-pixbuf:*:*:*:*:*:*:*:*
2,CVE-2021-3640,7,"October 21, 2024 (15:22:59)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2022-32250,7.8,"October 21, 2024 (15:23:14)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2022-26490,7.8,"October 21, 2024 (15:23:07)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2022-28390,7.8,"October 21, 2024 (15:22:16)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2020-14381,7.8,"October 21, 2024 (15:21:52)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2021-33909,7.8,"October 21, 2024 (15:22:34)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
2,CVE-2021-45485,7.5,"October 21, 2024 (15:22:01)",undetermined,nvd,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
